Gene-Id Naive-memory-sample-1   Naive-memory-sample-2   Naive-memory-sample-3   Naive-memory-sample-4   OMCP-memory-sample-1    OMCP-memory-sample-2    OMCP-memory-sample-3
Pabpc1l	13.0	31.0	24.0	23.0	18.0	12.0	14.0
Gm9949	16.0	15.0	6.0	1.0	2.0	2.0	2.0
Oscar	0.0	14.0	0.0	1.0	1.0	0.0	1.0
9130230L23Rik	1.0	13.0	1.0	2.0	1.0	1.0	1.0
Cggbp1	960.0	1563.0	1379.0	724.0	1260.0	904.0	1033.0
Kdm2a	1715.0	2643.0	2142.0	1487.0	1289.0	791.0	784.0
Mgmt	34.0	78.0	45.0	45.0	29.0	25.0	21.0
Gm9951	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Mettl7a1	56.0	91.0	74.0	38.0	101.0	51.0	43.0
D730045B01Rik	2.0	7.0	2.0	5.0	2.0	3.0	0.0
Xlr	16.0	12.0	8.0	4.0	6.0	9.0	12.0
Ugt2b5	2.0	1.0	0.0	0.0	0.0	0.0	0.0
Slc8a1	1.0	1.0	0.0	5.0	0.0	0.0	0.0
Mmrn1	1.0	5.0	0.0	0.0	0.0	0.0	0.0
Zfp869	327.0	552.0	497.0	149.0	264.0	153.0	179.0
Pm20d2	0.0	3.0	4.0	1.0	0.0	2.0	3.0
Ano9	0.0	8.0	0.0	0.0	0.0	0.0	3.0
Olfr63	4.0	2.0	1.0	0.0	0.0	1.0	3.0
Irs4	1.0	4.0	0.0	0.0	0.0	1.0	0.0
5830411N06Rik	1358.0	2122.0	1358.0	883.0	8.0	7.0	7.0
Tmem119	0.0	2.0	0.0	0.0	0.0	0.0	0.0
1600014C10Rik	617.0	1163.0	796.0	410.0	444.0	334.0	322.0
Srsf12	61.0	69.0	46.0	15.0	1.0	4.0	5.0
Emcn	0.0	1.0	0.0	1.0	0.0	0.0	0.0
Adam10	932.0	1518.0	1386.0	624.0	1124.0	691.0	842.0
Ap1s3	164.0	234.0	201.0	115.0	275.0	139.0	185.0
Ankrd24	42.0	86.0	35.0	26.0	120.0	61.0	73.0
Zscan22	104.0	163.0	130.0	44.0	60.0	48.0	29.0
Zfp771	129.0	182.0	156.0	216.0	299.0	250.0	302.0
Hmgb2	1182.0	1865.0	1353.0	967.0	15777.0	11324.0	14576.0
Lrrc8c	1089.0	1795.0	1532.0	799.0	2581.0	1620.0	1734.0
Vmac	184.0	323.0	284.0	159.0	68.0	46.0	48.0
1700013H16Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phactr1	3.0	16.0	0.0	11.0	0.0	1.0	1.0
Msra	217.0	311.0	201.0	163.0	198.0	128.0	182.0
Zfp182	306.0	443.0	353.0	251.0	294.0	199.0	205.0
Gm9955	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Abca15	4.0	6.0	0.0	6.0	0.0	0.0	0.0
Fsd1l	1.0	9.0	1.0	2.0	98.0	52.0	51.0
AU018091	0.0	3.0	0.0	3.0	1.0	0.0	0.0
Akr1c20	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Krtap5-2	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Defb42	2.0	5.0	0.0	0.0	0.0	0.0	0.0
Mtnr1a	0.0	3.0	0.0	0.0	1.0	0.0	0.0
Set	3390.0	4830.0	4125.0	2707.0	7633.0	5417.0	5951.0
Kctd18	365.0	596.0	412.0	288.0	400.0	186.0	238.0
Fgf2os	3.0	1.0	0.0	5.0	1.0	0.0	4.0
Klhl18	308.0	595.0	407.0	209.0	502.0	282.0	271.0
Cadm4	5.0	13.0	3.0	0.0	1.0	1.0	0.0
Actn4	1802.0	3190.0	2503.0	1074.0	4962.0	3262.0	3213.0
Usp46	30.0	25.0	33.0	10.0	89.0	40.0	57.0
1700041G16Rik	24.0	26.0	18.0	8.0	1.0	3.0	6.0
Nsd3	2983.0	4379.0	3722.0	2319.0	3127.0	1957.0	1853.0
Cyp2c50	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Elp6	152.0	228.0	130.0	113.0	203.0	183.0	187.0
Atrnl1	86.0	103.0	82.0	45.0	62.0	27.0	38.0
Smim10l2a	0.0	2.0	1.0	0.0	8.0	9.0	6.0
Rnd1	9.0	16.0	2.0	4.0	8.0	2.0	4.0
Fam19a5	0.0	2.0	0.0	1.0	0.0	0.0	0.0
Tmem158	6.0	3.0	5.0	7.0	44.0	31.0	28.0
Pcnx3	1545.0	2607.0	2118.0	1359.0	1849.0	1218.0	924.0
4930578G10Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dsp	2.0	9.0	2.0	0.0	1.0	3.0	0.0
Olfr1535	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Txk	2591.0	3795.0	2909.0	2095.0	1109.0	657.0	800.0
Zfp667	81.0	112.0	99.0	51.0	42.0	31.0	27.0
Atp5s	49.0	81.0	66.0	54.0	101.0	71.0	88.0
Arhgef33	13.0	10.0	4.0	11.0	1.0	3.0	3.0
Stfa3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Wbscr25	0.0	6.0	0.0	0.0	0.0	0.0	1.0
4931415C17Rik	18.0	18.0	14.0	9.0	11.0	10.0	13.0
Klhl5	274.0	426.0	325.0	185.0	313.0	272.0	274.0
Zkscan4	0.0	1.0	1.0	1.0	0.0	0.0	0.0
Afp	179.0	233.0	165.0	152.0	45.0	16.0	43.0
Kcnmb4	11.0	21.0	10.0	26.0	8.0	9.0	9.0
Olfr1346	0.0	3.0	1.0	0.0	0.0	0.0	0.0
Zfp174	15.0	22.0	18.0	24.0	6.0	4.0	5.0
Olfr137	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Miga1	287.0	418.0	367.0	216.0	295.0	160.0	204.0
5330416C01Rik	2.0	2.0	2.0	0.0	0.0	0.0	0.0
Gm9958	44.0	58.0	40.0	24.0	10.0	1.0	6.0
9130008F23Rik	7.0	1.0	1.0	0.0	6.0	4.0	8.0
Gm9959	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Nt5c1a	3.0	1.0	0.0	0.0	0.0	0.0	0.0
Lmntd1	14.0	19.0	5.0	6.0	0.0	1.0	0.0
Zfp647	20.0	29.0	21.0	6.0	20.0	11.0	34.0
Nyap2	3.0	9.0	1.0	2.0	0.0	1.0	0.0
Kbtbd13	1.0	0.0	0.0	0.0	7.0	2.0	5.0
Sec14l3	6.0	5.0	0.0	0.0	0.0	0.0	0.0
Agtr1b	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AV320801	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Naaladl1	7.0	19.0	4.0	1.0	46.0	45.0	25.0
Lrtm2	11.0	15.0	5.0	0.0	3.0	5.0	1.0
A830031A19Rik	2.0	0.0	0.0	1.0	0.0	0.0	0.0
Agap1	23.0	24.0	1.0	2.0	2.0	2.0	2.0
Gm9961	0.0	2.0	2.0	0.0	1.0	0.0	1.0
Cntn1	5.0	2.0	0.0	3.0	0.0	0.0	0.0
Ep300	1098.0	1558.0	1485.0	882.0	1209.0	652.0	692.0
Gabrg3	4.0	6.0	1.0	0.0	0.0	0.0	0.0
Smyd1	36.0	54.0	26.0	37.0	18.0	9.0	15.0
Sprr2e	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Olfr420	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Commd5	139.0	229.0	167.0	157.0	243.0	211.0	238.0
Pdlim1	1212.0	1840.0	1631.0	879.0	1398.0	1069.0	1149.0
Gm11190	0.0	4.0	0.0	3.0	0.0	1.0	0.0
Gm9962	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Nfic	596.0	895.0	720.0	388.0	493.0	298.0	289.0
4931431C16Rik	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Ddx17	3704.0	6928.0	5286.0	2491.0	3090.0	1990.0	1942.0
Smyd3	299.0	423.0	366.0	251.0	240.0	154.0	195.0
Rab39	5.0	9.0	9.0	2.0	0.0	2.0	1.0
Gm9964	1.0	1.0	0.0	0.0	0.0	0.0	0.0
Gabra5	1.0	1.0	0.0	0.0	0.0	0.0	0.0
Olfr354	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Gm8430	116.0	113.0	101.0	159.0	68.0	75.0	108.0
Spink6	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Zfp819	4.0	4.0	0.0	0.0	0.0	1.0	1.0
Phxr2	4.0	0.0	0.0	1.0	0.0	0.0	4.0
Gm15155	0.0	0.0	1.0	0.0	0.0	0.0	0.0
A630012P03Rik	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Anxa13	0.0	1.0	0.0	0.0	0.0	0.0	1.0
Arntl	187.0	222.0	220.0	130.0	75.0	49.0	51.0
M5C1000I18Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cgrrf1	68.0	93.0	99.0	66.0	165.0	119.0	124.0
9130017K11Rik	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Sugct	38.0	26.0	17.0	21.0	4.0	9.0	9.0
Gm4861	0.0	1.0	0.0	3.0	0.0	0.0	0.0
Klf2	6420.0	7235.0	7793.0	5008.0	468.0	399.0	437.0
Zfp78	46.0	53.0	34.0	34.0	16.0	19.0	8.0
4930583K01Rik	0.0	1.0	1.0	0.0	0.0	0.0	0.0
Ifng	4.0	19.0	14.0	9.0	101.0	83.0	127.0
C1ra	6.0	4.0	1.0	0.0	0.0	0.0	0.0
Cstl1	0.0	4.0	1.0	3.0	0.0	0.0	0.0
Fam72a	18.0	18.0	18.0	10.0	142.0	77.0	113.0
Rbm3os	14.0	31.0	11.0	5.0	28.0	27.0	16.0
Klk15	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Actbl2	0.0	2.0	0.0	0.0	0.0	0.0	1.0
Fev	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Gm12830	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Sertad3	168.0	266.0	182.0	119.0	119.0	115.0	118.0
Zfp811	13.0	34.0	23.0	14.0	12.0	8.0	8.0
Ankrd17	1538.0	1961.0	1610.0	1260.0	1880.0	1212.0	1339.0
Foxd2	11.0	16.0	16.0	4.0	19.0	12.0	22.0
Pld5	1.0	2.0	1.0	0.0	0.0	0.0	0.0
9430025C20Rik	1.0	4.0	3.0	4.0	4.0	1.0	3.0
Zfp935	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Wdr86	14.0	7.0	6.0	5.0	3.0	3.0	9.0
Kcmf1	626.0	954.0	800.0	452.0	896.0	652.0	671.0
Zfp101	79.0	160.0	146.0	52.0	146.0	91.0	84.0
Ntrk2	6.0	7.0	2.0	4.0	1.0	0.0	0.0
9330161L09Rik	6.0	5.0	2.0	13.0	9.0	4.0	2.0
Tmem245	740.0	1049.0	889.0	616.0	501.0	285.0	320.0
Ctsj	0.0	1.0	0.0	1.0	0.0	0.0	0.0
Adh7	2.0	3.0	0.0	4.0	0.0	0.0	0.0
Mrfap1	1166.0	1758.0	1434.0	870.0	1817.0	1370.0	1541.0
Zfp93	29.0	38.0	44.0	15.0	9.0	7.0	10.0
Them7	0.0	4.0	2.0	0.0	0.0	0.0	0.0
Pgbd1	7.0	19.0	17.0	14.0	8.0	9.0	7.0
Sec23ip	497.0	789.0	689.0	268.0	699.0	472.0	432.0
Tead1	6.0	10.0	0.0	0.0	0.0	0.0	0.0
Tns1	131.0	156.0	133.0	72.0	327.0	205.0	187.0
Gm9967	25.0	19.0	6.0	12.0	4.0	10.0	4.0
Fat2	13.0	14.0	0.0	3.0	0.0	0.0	0.0
Snupn	107.0	153.0	111.0	85.0	250.0	190.0	248.0
Zfp457	6.0	10.0	4.0	6.0	2.0	3.0	1.0
4933400A11Rik	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Prl2c5	6.0	3.0	0.0	0.0	0.0	0.0	0.0
Slc6a2	1.0	5.0	0.0	0.0	0.0	0.0	0.0
Gm9968	18.0	6.0	19.0	19.0	2.0	3.0	0.0
Stam2	206.0	356.0	291.0	175.0	250.0	171.0	200.0
Fut9	5.0	10.0	1.0	6.0	0.0	0.0	0.0
Rnf212	0.0	5.0	0.0	2.0	0.0	0.0	0.0
Fbxo6	74.0	204.0	170.0	75.0	234.0	183.0	168.0
4933427D06Rik	2.0	2.0	0.0	0.0	0.0	0.0	0.0
Map6	4.0	12.0	2.0	4.0	660.0	392.0	403.0
Hottip	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Nell1	2.0	2.0	2.0	0.0	0.0	0.0	0.0
H2-Q5	1338.0	2653.0	1987.0	856.0	2161.0	1376.0	1138.0
Atp10b	2.0	4.0	1.0	0.0	0.0	0.0	0.0
Fam136b-ps	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Pcdh9	0.0	2.0	0.0	0.0	2.0	0.0	0.0
Gm9970	9.0	8.0	5.0	12.0	6.0	1.0	1.0
Nap1l5	34.0	30.0	30.0	38.0	4.0	3.0	2.0
Maf	10.0	27.0	17.0	26.0	34.0	23.0	26.0
Srsf11	2423.0	3569.0	2928.0	2201.0	4973.0	3135.0	3922.0
A630091E08Rik	0.0	1.0	0.0	0.0	29.0	25.0	13.0
Cd47	4050.0	5657.0	4581.0	3065.0	7829.0	5560.0	6472.0
Gm7353	15.0	14.0	21.0	19.0	8.0	12.0	11.0
Gm9972	3.0	1.0	0.0	2.0	0.0	0.0	0.0
Alk	5.0	11.0	3.0	2.0	0.0	0.0	2.0
Zfp458	65.0	84.0	48.0	59.0	27.0	25.0	23.0
Soga1	9.0	14.0	3.0	7.0	1.0	1.0	4.0
Ano5	11.0	8.0	1.0	8.0	0.0	0.0	0.0
Pprc1	901.0	1504.0	1171.0	727.0	1328.0	770.0	690.0
Epm2a	6.0	11.0	11.0	7.0	1.0	3.0	1.0
Gm14168	19.0	32.0	28.0	15.0	15.0	7.0	13.0
Gm9974	7.0	3.0	5.0	3.0	0.0	4.0	0.0
Vmn2r81	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Gucy2g	0.0	3.0	1.0	0.0	0.0	0.0	0.0
Cpsf6	1217.0	1902.0	1812.0	914.0	1411.0	1008.0	1046.0
Zcchc24	25.0	32.0	30.0	17.0	41.0	35.0	27.0
Epha6	2.0	4.0	0.0	0.0	0.0	1.0	0.0
Lair1	194.0	309.0	184.0	148.0	118.0	82.0	97.0
Timd4	4.0	0.0	0.0	0.0	0.0	1.0	0.0
Apobec4	0.0	1.0	0.0	3.0	0.0	0.0	0.0
Kxd1	580.0	898.0	766.0	447.0	912.0	681.0	637.0
4930502E18Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zfp459	36.0	65.0	37.0	18.0	23.0	16.0	14.0
Spink5	6.0	2.0	0.0	10.0	0.0	0.0	0.0
Unc80	12.0	13.0	2.0	4.0	0.0	0.0	1.0
Olfr305	0.0	0.0	1.0	5.0	0.0	0.0	0.0
5530400C23Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tcp10b	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Hba-x	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr307	5.0	1.0	0.0	2.0	0.0	0.0	0.0
Cdca7	123.0	164.0	144.0	68.0	1012.0	695.0	792.0
Olfr636-ps1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B4galnt4	21.0	20.0	20.0	9.0	44.0	29.0	29.0
Hmcn2	19.0	36.0	15.0	22.0	13.0	14.0	9.0
Zfp580	66.0	131.0	124.0	105.0	121.0	85.0	95.0
Dach1	2.0	10.0	2.0	4.0	0.0	0.0	0.0
Ubqln5	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Klhl25	485.0	716.0	527.0	336.0	534.0	360.0	317.0
Gpc3	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Mettl4	137.0	146.0	154.0	61.0	123.0	82.0	91.0
Zzef1	1302.0	1929.0	1514.0	1054.0	1131.0	651.0	770.0
Kbtbd11	4834.0	8721.0	6257.0	3390.0	3385.0	2322.0	2065.0
Gm5069	3.0	5.0	3.0	0.0	4.0	6.0	5.0
Ctsr	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cope	1110.0	1657.0	1303.0	856.0	2276.0	1855.0	1799.0
Gja6	2.0	0.0	0.0	0.0	0.0	1.0	0.0
Tmem191c	182.0	279.0	200.0	120.0	193.0	142.0	122.0
4933401B06Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm9978	1.0	1.0	0.0	2.0	0.0	0.0	0.0
Klhl26	218.0	295.0	263.0	177.0	331.0	198.0	201.0
Slain1	472.0	720.0	593.0	247.0	514.0	330.0	369.0
Ubl7	485.0	678.0	604.0	285.0	462.0	303.0	266.0
Rras2	2001.0	2526.0	2378.0	1501.0	2216.0	1560.0	1932.0
Paqr3	16.0	12.0	5.0	7.0	20.0	6.0	5.0
Ces2a	5.0	8.0	0.0	1.0	0.0	0.0	0.0
Gm9979	1.0	0.0	0.0	2.0	0.0	0.0	0.0
Nap1l3	0.0	3.0	0.0	0.0	0.0	4.0	7.0
Ghr	7.0	12.0	1.0	2.0	2.0	1.0	0.0
Rtl6	151.0	198.0	195.0	74.0	69.0	65.0	51.0
Magea2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gsdmc4	2.0	3.0	0.0	1.0	0.0	0.0	0.0
Gemin6	80.0	116.0	99.0	59.0	221.0	156.0	153.0
Nkain3	1.0	1.0	0.0	5.0	0.0	0.0	0.0
Eef1d	3501.0	4563.0	3444.0	3794.0	4171.0	3488.0	3843.0
Rybp-ps	0.0	1.0	2.0	0.0	0.0	2.0	0.0
Gm7936	3.0	1.0	2.0	1.0	2.0	0.0	3.0
Myh8	5.0	13.0	0.0	0.0	0.0	1.0	0.0
Usp26	0.0	2.0	1.0	0.0	0.0	0.0	0.0
Abcd2	10.0	2.0	6.0	2.0	0.0	0.0	4.0
E330017A01Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm5160	1.0	3.0	3.0	1.0	1.0	5.0	1.0
Tcf7l1	22.0	58.0	32.0	15.0	13.0	5.0	1.0
Fmnl1	4685.0	8389.0	6221.0	3494.0	6898.0	4324.0	4064.0
Dnaaf3	0.0	12.0	7.0	6.0	4.0	8.0	2.0
Cldn17	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mta3	1092.0	1457.0	1280.0	630.0	1132.0	736.0	766.0
A230083G16Rik	0.0	1.0	2.0	0.0	4.0	1.0	0.0
Olfr967	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Tescl	1.0	2.0	0.0	2.0	0.0	0.0	0.0
Gsdmc3	2.0	2.0	1.0	0.0	0.0	0.0	0.0
1700034H15Rik	13.0	16.0	11.0	5.0	10.0	1.0	8.0
Zfp1	165.0	289.0	195.0	135.0	203.0	180.0	206.0
Olfr357	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Elob	1050.0	1337.0	1100.0	1078.0	3190.0	2522.0	2991.0
Rnf181	698.0	1040.0	776.0	415.0	695.0	486.0	498.0
Izumo4	768.0	1301.0	820.0	564.0	384.0	281.0	251.0
Fam19a3	71.0	159.0	145.0	52.0	225.0	157.0	131.0
Per2	53.0	139.0	82.0	51.0	41.0	28.0	21.0
Gm9985	2.0	3.0	4.0	5.0	1.0	0.0	0.0
Foxi3	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Abhd16b	7.0	1.0	1.0	0.0	2.0	0.0	1.0
Fancm	96.0	141.0	108.0	49.0	441.0	244.0	209.0
Ubl4b	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Oosp2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppp4r1l-ps	327.0	477.0	387.0	366.0	523.0	371.0	416.0
Tmem69	139.0	166.0	133.0	79.0	87.0	61.0	57.0
Tmem150a	22.0	21.0	16.0	12.0	26.0	12.0	15.0
Zfp277	284.0	467.0	424.0	225.0	360.0	235.0	288.0
Aasdh	265.0	432.0	317.0	174.0	269.0	151.0	199.0
Gm14137	9.0	46.0	27.0	12.0	6.0	3.0	6.0
Fto	524.0	766.0	582.0	439.0	398.0	239.0	249.0
Oosp3	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Krt28	0.0	4.0	1.0	0.0	0.0	0.0	0.0
Obox7	0.0	2.0	0.0	0.0	0.0	0.0	1.0
Emc7	412.0	671.0	604.0	346.0	846.0	606.0	611.0
E130018O15Rik	3.0	2.0	0.0	0.0	0.0	0.0	0.0
Prr18	4.0	4.0	3.0	6.0	3.0	3.0	1.0
Gm9987	2.0	6.0	0.0	0.0	0.0	0.0	0.0
Skint4	2.0	2.0	0.0	2.0	0.0	0.0	0.0
BC051076	0.0	1.0	0.0	1.0	0.0	0.0	0.0
Triqk	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm9988	1.0	0.0	0.0	2.0	0.0	0.0	0.0
Olfr378	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2810407A14Rik	0.0	5.0	0.0	0.0	0.0	1.0	0.0
Cldn23	5.0	2.0	0.0	0.0	0.0	0.0	1.0
Fut2	5.0	3.0	2.0	0.0	0.0	0.0	0.0
Irs1	1.0	12.0	0.0	0.0	0.0	1.0	0.0
Zkscan5	99.0	232.0	173.0	83.0	195.0	102.0	119.0
Nod2	5.0	29.0	10.0	20.0	11.0	6.0	2.0
9330182L06Rik	1.0	2.0	0.0	4.0	0.0	1.0	0.0
Gm11541	9.0	4.0	6.0	3.0	3.0	4.0	1.0
A430033K04Rik	79.0	115.0	87.0	73.0	88.0	57.0	57.0
Ccdc7b	2.0	2.0	1.0	0.0	0.0	0.0	0.0
Zfp709	158.0	206.0	183.0	59.0	127.0	65.0	81.0
Gm9989	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Clca3a1	5.0	5.0	1.0	0.0	0.0	0.0	0.0
9330154J02Rik	2.0	3.0	0.0	0.0	0.0	0.0	0.0
BC018473	0.0	5.0	2.0	0.0	0.0	1.0	0.0
Cyp3a11	8.0	5.0	2.0	9.0	1.0	4.0	3.0
Rgs9bp	5.0	3.0	8.0	1.0	3.0	3.0	0.0
Mia3	1075.0	1734.0	1321.0	737.0	1083.0	744.0	685.0
S100a8	47.0	23.0	35.0	28.0	0.0	0.0	0.0
Sag	66.0	82.0	53.0	60.0	21.0	16.0	27.0
Gata5os	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Fam105a	1833.0	2839.0	2269.0	1141.0	1027.0	619.0	735.0
S100a9	84.0	49.0	62.0	20.0	0.0	0.0	0.0
Grik2	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Eif3b	2213.0	3777.0	2804.0	1855.0	4699.0	3398.0	3334.0
Lipm	3.0	1.0	0.0	0.0	0.0	0.0	0.0
Gm5468	0.0	1.0	0.0	0.0	0.0	0.0	0.0
St3gal5	11.0	8.0	3.0	4.0	33.0	20.0	24.0
Tas2r134	3.0	0.0	0.0	0.0	0.0	0.0	0.0
H2-T22	2018.0	3336.0	2411.0	1547.0	4369.0	3202.0	3441.0
Fez2	228.0	374.0	328.0	176.0	238.0	140.0	186.0
B4galt6	13.0	7.0	4.0	0.0	0.0	0.0	0.0
Gm9991	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ticam2	8.0	5.0	3.0	0.0	16.0	13.0	13.0
Pgm3	95.0	151.0	115.0	59.0	105.0	56.0	63.0
Gm9992	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Trim34a	454.0	808.0	575.0	184.0	257.0	192.0	111.0
AI504432	975.0	1709.0	1331.0	698.0	1365.0	779.0	862.0
Rdh9	2.0	3.0	1.0	2.0	0.0	0.0	0.0
Socs6	164.0	215.0	185.0	120.0	144.0	105.0	113.0
Nanos3	6.0	5.0	2.0	7.0	4.0	8.0	6.0
Car10	0.0	7.0	1.0	0.0	0.0	0.0	0.0
Cndp1	2.0	5.0	1.0	0.0	1.0	2.0	0.0
Cnot10	697.0	1006.0	868.0	532.0	831.0	609.0	727.0
Col8a2	14.0	17.0	6.0	13.0	5.0	8.0	13.0
Olfr283	2.0	4.0	0.0	2.0	0.0	0.0	0.0
Snx32	164.0	254.0	167.0	134.0	178.0	102.0	94.0
4931417E11Rik	3.0	1.0	0.0	0.0	0.0	0.0	0.0
Cfl1	14473.0	21003.0	16636.0	11372.0	21015.0	15105.0	17433.0
Tas2r135	0.0	3.0	3.0	0.0	0.0	0.0	0.0
Pgpep1	40.0	60.0	50.0	33.0	62.0	56.0	46.0
Npm3	1448.0	1975.0	1391.0	1127.0	1897.0	1667.0	1747.0
R3hdm1	945.0	1305.0	1032.0	740.0	1155.0	726.0	681.0
Pard6g	39.0	47.0	55.0	17.0	41.0	23.0	19.0
Lrguk	1.0	16.0	0.0	0.0	0.0	0.0	0.0
Cebpg	375.0	580.0	512.0	326.0	470.0	365.0	399.0
Tmem229b-ps	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Pla2g4a	4.0	4.0	3.0	5.0	0.0	1.0	0.0
Spock1	4.0	7.0	0.0	3.0	0.0	1.0	0.0
Spata31	2.0	1.0	0.0	0.0	0.0	0.0	0.0
Cars2	362.0	642.0	468.0	264.0	650.0	365.0	339.0
Ncoa4	240.0	636.0	463.0	117.0	211.0	102.0	120.0
Gm5447	3.0	3.0	0.0	0.0	1.0	0.0	0.0
Kcnq3	5.0	6.0	0.0	0.0	1.0	1.0	0.0
Lrif1	616.0	752.0	682.0	448.0	583.0	338.0	466.0
Cep70	148.0	138.0	114.0	68.0	211.0	115.0	136.0
Dennd1b	867.0	1092.0	967.0	691.0	628.0	360.0	463.0
Prr9	1.0	3.0	0.0	0.0	0.0	0.0	0.0
Lman1l	22.0	39.0	27.0	25.0	9.0	8.0	3.0
Olfr1322	0.0	2.0	0.0	2.0	0.0	0.0	0.0
Gm11961	1.0	3.0	0.0	0.0	0.0	0.0	0.0
Ms4a4b	10470.0	15270.0	12872.0	6187.0	9241.0	6019.0	7630.0
Gsdmc2	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Synpr	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Zfp981	6.0	8.0	0.0	0.0	1.0	0.0	0.0
Usp39	480.0	675.0	572.0	366.0	936.0	621.0	676.0
Sertm1	1.0	1.0	0.0	0.0	0.0	0.0	0.0
Tyw1	391.0	632.0	436.0	289.0	550.0	359.0	406.0
Tcim	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm9996	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Myh1	4.0	6.0	0.0	0.0	0.0	0.0	0.0
1810010K12Rik	2.0	2.0	1.0	0.0	0.0	0.0	0.0
Gm16294	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Usp34	1227.0	1548.0	1425.0	1055.0	1071.0	577.0	640.0
Krtap13-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D830013O20Rik	2.0	1.0	0.0	0.0	0.0	0.0	0.0
Fabp3-ps1	2.0	0.0	4.0	0.0	2.0	1.0	2.0
Actr3b	3.0	15.0	9.0	2.0	58.0	34.0	46.0
Sftpb	8.0	11.0	0.0	0.0	2.0	0.0	1.0
Taar1	5.0	2.0	0.0	0.0	0.0	0.0	0.0
Gpr50	0.0	2.0	0.0	0.0	0.0	0.0	0.0
AI987944	227.0	332.0	223.0	160.0	199.0	143.0	129.0
Lig1	272.0	427.0	279.0	200.0	3185.0	2371.0	2565.0
Prss34	12.0	7.0	14.0	0.0	0.0	0.0	0.0
Gm12500	2.0	2.0	0.0	3.0	4.0	1.0	5.0
Gm12396	12.0	11.0	6.0	7.0	9.0	9.0	5.0
Adap1	77.0	139.0	117.0	71.0	999.0	693.0	665.0
BC043934	374.0	737.0	478.0	225.0	61.0	41.0	35.0
Uts2b	0.0	1.0	0.0	1.0	0.0	0.0	0.0
Nat3	3.0	0.0	0.0	0.0	0.0	0.0	0.0
